,chembl_ids,IC50s,SMILES
4404,CHEMBL5218784,6.9,O=c1[nH]c2ccc(OCc3ccc(Br)cc3)cc2c(=O)o1
650,CHEMBL1813523,6.9,O=C1NC(=O)c2cc(OCc3ccc(Br)cc3)ccc21
4635,CHEMBL972,6.9,C#CCN(C)[C@H](C)Cc1ccccc1
1649,CHEMBL3330339,7.0,C[C@]1(N)C[C@@H]1c1ccccc1.O=C(O)C(F)(F)F
2510,CHEMBL972,7.0,C#CCN(C)[C@H](C)Cc1ccccc1
4470,CHEMBL972,7.0,C#CCN(C)[C@H](C)Cc1ccccc1
1547,CHEMBL3288295,7.0,O=C1CCCc2cc(OCc3ccc(Cl)cc3)ccc21
4349,CHEMBL396778,7.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
5020,CHEMBL396778,7.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
4898,CHEMBL5569489,7.0,CC(=O)c1ccc(OCc2ccccc2)cc1O
61,CHEMBL972,7.0,C#CCN(C)[C@H](C)Cc1ccccc1
3902,CHEMBL396778,7.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
4866,CHEMBL5565316,7.0,Cc1cc2ccc(OCc3ccc(S(N)(=O)=O)cc3)cc2oc1=O
3283,CHEMBL4558431,7.0,C#CCN1CCC(CCc2ccc(C(C)C)cc2)CC1
3044,CHEMBL972,7.0,C#CCN(C)[C@H](C)Cc1ccccc1
698,CHEMBL1830814,7.01,CCOC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O
4129,CHEMBL4871376,7.087,NC(=S)NNC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21
2797,CHEMBL4166872,7.2,C/C(=N/Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1)C1CCCCC1
2313,CHEMBL3288295,7.21,O=C1CCCc2cc(OCc3ccc(Cl)cc3)ccc21
3654,CHEMBL4588031,7.3,O=C(Nc1ccc(F)cc1)c1coc2ccccc2c1=O
1183,CHEMBL2391880,7.4,O=C1OCc2ccc(OCCOc3ccc(F)cc3)cc21
1005,CHEMBL2158243,7.4,O=C1NC(=O)c2cc(SCc3ccc(Br)cc3)ccc21
2570,CHEMBL494808,7.52,Cc1cccc(NC(=O)c2cc3cc(C)ccc3oc2=O)c1
220,CHEMBL92401,7.54,CC(C)NNC(=O)c1ccncc1
2114,CHEMBL3770019,7.61,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)O[C@@H]1c1ccc(Cl)c(Cl)c1
1330,CHEMBL396778,7.67,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
1159,CHEMBL396778,7.67,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
3341,CHEMBL396778,7.7,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
2328,CHEMBL887,7.87,C#CCN[C@@H]1CCc2ccccc21
1051,CHEMBL2204753,7.9,N#Cc1ccc(OCc2ccccc2)cc1C#N
4871,CHEMBL5571218,7.9,NS(=O)(=O)c1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1
1216,CHEMBL2408565,7.98,Cc1ccc(Nc2ncc3c(n2)CC(C)CC3=O)cc1
3658,CHEMBL1643124,8.0,Cc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1
3894,CHEMBL396778,8.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
2335,CHEMBL3770875,8.0,O=c1ccoc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12
4994,CHEMBL396778,8.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
2173,CHEMBL3770875,8.0,O=c1ccoc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12
4932,CHEMBL5566805,8.0,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2c(c1)OCCO2
1545,CHEMBL3288293,8.0,O=C1CCCc2cc(OCc3ccc(F)cc3)ccc21
2620,CHEMBL972,8.0,C#CCN(C)[C@H](C)Cc1ccccc1
9,CHEMBL16530,8.0,N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)sc1=O
2512,CHEMBL1814068,8.0,O=C(Nc1ccc(Cl)cc1)c1coc2ccccc2c1=O
2462,CHEMBL4089754,8.08,Cn1cc2cc(C(=O)Nc3ccc(F)c(Cl)c3)ccc2n1
2323,CHEMBL2430707,8.17,O=C1CCc2ccc(OCc3cccc(Br)c3)cc2N1
2959,CHEMBL673,8.2,C#CCN(C)Cc1ccccc1
4161,CHEMBL5082824,8.2,CN(CCCC(F)F)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1
4301,CHEMBL5203446,8.2,Cc1ccc(COc2ccc3c(c2)SCC(=O)N3)cc1
4719,CHEMBL5437543,8.3,O=C(Nc1ccc(Cl)cc1)c1coc2cccc(O)c2c1=O
1514,CHEMBL3264952,8.31,CC1CCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
2319,CHEMBL3929816,8.35,O=C1OCc2cc(OCc3ccc(F)cc3)ccc21
3400,CHEMBL887,8.4,C#CCN[C@@H]1CCc2ccccc21
803,CHEMBL1945157,8.4,O=c1ccoc2ccc(OCc3ccc(F)cc3)cc12
568,CHEMBL452001,8.51,CN(C)c1ccc(/C=C2\COc3ccccc3C2=O)cc1
2800,CHEMBL4164415,8.6,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCCC3)n2)c1
2174,CHEMBL1682819,8.6,O=C1CCOc2cc(OCc3ccc(F)cc3)ccc21
4054,CHEMBL4876665,8.6,O=c1c(/C=C/c2ccc(F)cc2)coc2ccccc12
572,CHEMBL1077616,8.61,O=C1/C(=C/c2ccc(O)cc2)COc2cc(O)cc(O)c21
2051,CHEMBL1682819,8.62,O=C1CCOc2cc(OCc3ccc(F)cc3)ccc21
4528,CHEMBL5219522,8.9,Cc1c(Cl)c(=O)oc2cc(OCCCCSC(=S)N3CCCCC3C)ccc12
4527,CHEMBL5279129,8.9,Cc1c(Cl)c(=O)oc2cc(OCCCCS(=S)N3CCCCC3C)ccc12
734,CHEMBL1783715,8.98,COc1cc(OC)cc(-c2cc3cc(C)ccc3oc2=O)c1
582,CHEMBL1783715,8.98,COc1cc(OC)cc(-c2cc3cc(C)ccc3oc2=O)c1
526,CHEMBL466872,9.0,O=C1Nc2ccc(/C=C/c3ccccc3)cc2C1=O
1549,CHEMBL3288297,9.0,O=C1CCCc2cc(OCc3ccc(Br)cc3)ccc21
1597,CHEMBL396778,9.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
1859,CHEMBL972,9.0,C#CCN(C)[C@H](C)Cc1ccccc1
382,CHEMBL1243026,9.0,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
1193,CHEMBL2391870,9.0,Cc1ccc(COc2ccc3c(c2)C(=O)OC3)cc1
1,CHEMBL161907,9.0,O=c1c(=O)c2ccc(OCCCC(F)(F)F)cc2c1=O
1548,CHEMBL3288296,9.0,O=C1CCCc2cc(OCc3cccc(Br)c3)ccc21
4207,CHEMBL5201033,9.0,NCC(=CF)COc1ccccc1
2909,CHEMBL4210083,9.0,Cl.NCCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1
4350,CHEMBL5181534,9.0,Clc1cccc(Cn2ccc3c(N4CC5(COC5)C4)nc4ccccc4c32)c1
4358,CHEMBL5200705,9.0,FC1(F)CCN(c2nc3ccccc3c3c2ccn3Cc2cccc(Cl)c2)CC1
3702,CHEMBL466872,9.0,O=C1Nc2ccc(/C=C/c3ccccc3)cc2C1=O
3358,CHEMBL396778,9.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
2574,CHEMBL4080704,9.03,COc1ccc2oc(=O)c(C(=O)Nc3cccc(Cl)c3)cc2c1
4853,CHEMBL5566534,9.1,NS(=O)(=O)c1ccc(COc2ccc3ccc(=O)oc3c2)cc1
1515,CHEMBL3264951,9.13,CC1CCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1
2277,CHEMBL3902894,9.2,COc1ccc2c(c1)C/C(=C\c1ccccc1)C2=O
1516,CHEMBL3264958,9.34,CC1CC/C(=N\Nc2nc(-c3ccc(F)cc3F)cs2)C1
3377,CHEMBL3989843,9.4,N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1
2107,CHEMBL3770489,9.46,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)OC1c1ccc(Cl)c(Cl)c1
700,CHEMBL1830817,9.47,CCOC(=O)c1cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2oc1=O
5552,CHEMBL6145121,9.49,O=c1ccc2ccc(OCc3ccccc3F)cc2o1
1254,CHEMBL2417762,9.6,Cc1ccc(C2CC(c3ccccc3)=NN2C)cc1
4302,CHEMBL5174014,9.6,N#Cc1ccc(COc2ccc3c(c2)SCC(=O)N3)cc1
1160,CHEMBL2382426,9.8,Cc1sc2nc(NC(=O)CCCc3ccccc3)sc(=O)c2c1C
78,CHEMBL453703,9.8,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
2453,CHEMBL887,9.97,C#CCN[C@@H]1CCc2ccccc21
4762,CHEMBL5422035,10.0,C#CCN(C)c1ccc(/C=C/c2cnc(C)c3c2COC(C)(C)O3)cc1
4761,CHEMBL5397811,10.0,Cc1ncc(/C=C/c2ccc(O)cc2)c2c1OC(C)(C)OC2
4760,CHEMBL2088271,10.0,Cc1c(/N=C/c2ccc(O)cc2)c(=O)n(-c2ccccc2)n1C
2799,CHEMBL4163420,10.0,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCCCC3)n2)c1
4945,CHEMBL3586771,10.0,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1
857,CHEMBL489079,10.0,NC/C(=C/F)CCc1ccc(F)cc1
844,CHEMBL2029537,10.0,NC/C=C(/F)COc1ccc([N+](=O)[O-])cc1
1638,CHEMBL3330328,10.0,C[C@@]1(N)C[C@H]1c1ccccc1.Cl
407,CHEMBL1243026,10.0,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
2853,CHEMBL887,10.0,C#CCN[C@@H]1CCc2ccccc21
4569,CHEMBL445285,10.0,COc1ccc(/C(=C\F)CN)cc1OC
4269,CHEMBL3586608,10.0,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1.Cl
1823,CHEMBL3586608,10.0,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1.Cl
4162,CHEMBL5090153,10.0,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccc(F)c1
4163,CHEMBL3586771,10.0,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1
3984,CHEMBL4870855,10.2,O=C(Nc1cccc(Cl)c1)c1cc2ccccc2oc1=O
2062,CHEMBL3741461,10.26,CC1(C)CC(=O)c2ccc(OCc3ccc(F)cc3)cc2O1
4725,CHEMBL4078090,10.3,COc1ccc2occ(C(=O)Nc3ccc(Cl)cc3)c(=O)c2c1
2592,CHEMBL4078090,10.31,COc1ccc2occ(C(=O)Nc3ccc(Cl)cc3)c(=O)c2c1
2298,CHEMBL3771110,10.52,CC(=O)c1cccc(OCc2ccc(Cl)cc2)c1
2254,CHEMBL3804967,10.58,CN(C)c1ncc(/C=C2\COc3cc(Cl)cc(Cl)c3C2=O)cn1
3292,CHEMBL4465204,10.9,C#CCN1CCC(CCc2ccc(C(F)(F)F)cc2)CC1
3534,CHEMBL4450144,10.9,O=C(Nc1ccc2[nH]ccc2n1)c1ccc(Cl)c(F)c1
422,CHEMBL1253926,11.0,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1
1552,CHEMBL3288300,11.0,Cc1ccc(COc2ccc3c(c2)CCCC3=O)cc1
4408,CHEMBL5220071,11.0,O=c1[nH]c2ccc(OCc3cccc(Br)c3)cc2c(=O)o1
1185,CHEMBL2391878,11.0,O=C1OCc2ccc(OCCOc3ccc(Cl)cc3)cc21
4343,CHEMBL5189255,11.0,COC1CCN(c2nc3ccccc3c3c2ccn3Cc2ccccc2)CC1
4355,CHEMBL5201892,11.0,OC1CCCN(c2nc3ccccc3c3c2ccn3Cc2cccc(Cl)c2)C1
2172,CHEMBL45069,11.0,C#CCNCc1cc2cc(OCc3ccccc3)ccc2[nH]1
1554,CHEMBL3288302,11.0,N#Cc1ccc(COc2ccc3c(c2)CCCC3=O)cc1
2895,CHEMBL972,11.0,C#CCN(C)[C@H](C)Cc1ccccc1
4820,CHEMBL5566757,11.0,O=C(NC1CCCCC1)c1nc2ccc(O)cc2s1
918,CHEMBL2062879,11.0,CC(=O)c1ccc(OCc2ccc(Br)cc2)cc1O
4132,CHEMBL4878125,11.01,O=c1c(Cc2ccccc2)nc2ccccc2n1CC(O)CO
2566,CHEMBL494800,11.08,Cc1ccc2oc(=O)c(C(=O)Nc3ccc(Cl)cc3)cc2c1
4870,CHEMBL5568690,11.2,Cc1cc(=O)oc2cc(OCc3ccc(S(N)(=O)=O)cc3)ccc12
1176,CHEMBL2382428,11.2,O=C(CCc1ccccc1F)Nc1nc2ccccc2c(=O)s1
4867,CHEMBL5570880,11.2,NS(=O)(=O)c1ccc(COc2ccc3c(Cl)cc(=O)oc3c2)cc1
4131,CHEMBL4862110,11.21,CCOC(=O)NNC(=O)Cn1c(=O)c(Cc2ccccc2)nc2ccccc21
4907,CHEMBL5567290,11.3,O=c1c(-c2cc(-c3ccc(C(F)(F)F)cc3)no2)csc2ccccc12
4577,CHEMBL2332175,11.35,O=C(/C=C/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O
1136,CHEMBL2332175,11.35,O=C(/C=C/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O
3655,CHEMBL1643121,11.43,O=C(Nc1ccc(I)cc1)c1coc2ccccc2c1=O
3803,CHEMBL887,11.6,C#CCN[C@@H]1CCc2ccccc21
2121,CHEMBL3771110,11.7,CC(=O)c1cccc(OCc2ccc(Cl)cc2)c1
4546,CHEMBL5269376,11.97,Cc1ccc(C2=NOC(c3ccc(Cl)c(Cl)c3)C2)cc1
38,CHEMBL51601,12.0,NCC1(c2ccccc2)CC1F
3191,CHEMBL4582038,12.0,Clc1ccc(-c2noc(-c3ccc(C4=NCCN4)cc3)n2)cc1Cl
4900,CHEMBL5269376,12.0,Cc1ccc(C2=NOC(c3ccc(Cl)c(Cl)c3)C2)cc1
4152,CHEMBL5083014,12.0,Cc1c(C)c2ccc(OCC3CCCN(Cc4cccc(F)c4)C3)cc2oc1=O
2502,CHEMBL4090821,12.0,O=C1COC(c2ccc(/N=N/c3cccc(F)c3)cc2)=NN1
1182,CHEMBL2391881,12.0,O=C1OCc2ccc(OCC3CCCCC3)cc21
2810,CHEMBL4172739,12.0,C/C(CC(C)C)=N/Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1
1184,CHEMBL2391879,12.0,O=C1OCc2ccc(OCCOc3ccc(Br)cc3)cc21
3309,CHEMBL972,12.1,C#CCN(C)[C@H](C)Cc1ccccc1
308,CHEMBL1213838,12.22,COc1cccc(-c2csc(N/N=C3\CCCCC3C)n2)c1
2308,CHEMBL1682819,12.34,O=C1CCOc2cc(OCc3ccc(F)cc3)ccc21
1636,CHEMBL3319242,12.4,O=C(Nc1ccc2[nH]ncc2c1)c1ccc(Cl)c(Cl)c1
2312,CHEMBL3288293,12.55,O=C1CCCc2cc(OCc3ccc(F)cc3)ccc21
2310,CHEMBL3741461,12.85,CC1(C)CC(=O)c2ccc(OCc3ccc(F)cc3)cc2O1
2137,CHEMBL3770015,12.9,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1
952,CHEMBL2151679,12.96,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1nccs1
3537,CHEMBL887,13.0,C#CCN[C@@H]1CCc2ccccc21
1302,CHEMBL972,13.0,C#CCN(C)[C@H](C)Cc1ccccc1
836,CHEMBL972,13.0,C#CCN(C)[C@H](C)Cc1ccccc1
4277,CHEMBL5182438,13.0,O=C1/C(=C/c2cccc(Br)c2)CCc2ccc(O)cc21
802,CHEMBL1945156,13.0,O=c1ccoc2ccc(OCc3cccc(F)c3)cc12
4185,CHEMBL1940390,13.0,O=C(/C=C/c1ccc(O)cc1)OCCc1ccccc1
3430,CHEMBL887,13.0,C#CCN[C@@H]1CCc2ccccc21
1206,CHEMBL2409540,13.0,C/C(=N/Nc1nc(-c2ccccc2)cs1)c1ccncc1
2262,CHEMBL3907033,13.0,O=C1/C(=C/c2ccc(Cl)cc2)Cc2cc(O)ccc21
5535,CHEMBL6163181,13.0,COc1ccc(-c2cc3ccc4ccccc4c3oc2=O)cc1
2605,CHEMBL4060398,13.0,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Cl)cc3)ccc12
4357,CHEMBL5192912,13.0,Clc1cccc(Cn2ccc3c(N4CCCCC4)nc4ccccc4c32)c1
2263,CHEMBL3979091,13.0,O=C1/C(=C/c2cccc(Br)c2)Cc2cc(O)ccc21
4208,CHEMBL5194056,13.0,NC/C(=C\F)COc1ccccc1
4716,CHEMBL5403995,13.0,O=C(Nc1ccccc1)c1coc2cccc(O)c2c1=O
575,CHEMBL1766551,13.03,O=C1/C(=C/c2ccc(Cl)cc2)COc2cc(Cl)cc(Cl)c21
732,CHEMBL572233,13.05,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1
217,CHEMBL572233,13.05,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1
581,CHEMBL572233,13.05,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1
982,CHEMBL2151562,13.12,C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccncc1
2306,CHEMBL3919232,13.25,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1F
1381,CHEMBL3121862,13.5,CC(=O)Nc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O
2320,CHEMBL3910900,13.87,O=C1OCc2cc(OCc3ccc(Cl)cc3)ccc21
2567,CHEMBL522532,13.9,Cc1ccc(NC(=O)c2cc3cc(C)ccc3oc2=O)cc1
1598,CHEMBL1201142,14.0,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O
4649,CHEMBL5414700,14.0,Oc1cc(OCc2ccc(F)cc2)ccc1CNc1ccccc1
42,CHEMBL1235738,14.0,C#CCN[C@H]1CCc2ccccc21
1073,CHEMBL2204756,14.0,N#Cc1ccc(SCc2ccc(Cl)cc2)cc1C#N
1008,CHEMBL887,14.0,C#CCN[C@@H]1CCc2ccccc21
3359,CHEMBL887,14.0,C#CCN[C@@H]1CCc2ccccc21
41,CHEMBL887,14.0,C#CCN[C@@H]1CCc2ccccc21
2511,CHEMBL887,14.0,C#CCN[C@@H]1CCc2ccccc21
4411,CHEMBL5220349,14.0,O=c1[nH]c2ccc(OCc3cccc(I)c3)cc2c(=O)o1
414,CHEMBL1240558,14.0,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1
1494,CHEMBL887,14.0,C#CCN[C@@H]1CCc2ccccc21
376,CHEMBL1240558,14.0,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1
2269,CHEMBL3928890,14.0,O=C1/C(=C/c2ccc(Cl)c(Cl)c2)Cc2cc(O)ccc21
5061,CHEMBL396778,14.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
71,CHEMBL498505,14.2,CC1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1
2322,CHEMBL2430706,14.27,O=C1CCc2ccc(OCc3cccc(Cl)c3)cc2N1
4702,CHEMBL5429656,14.3,O=C(Nc1ccc(Cl)cc1)c1cc(=O)c2cc(O)ccc2o1
3497,CHEMBL4561787,14.7,Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(F)c3)cc2oc1=O
547,CHEMBL972,14.8,C#CCN(C)[C@H](C)Cc1ccccc1
4852,CHEMBL5572513,14.9,COc1ccc2cc(C(=O)Nc3ccc(S(N)(=O)=O)cc3F)c(=O)oc2c1
2929,CHEMBL279390,15.0,NCCNC(=O)c1ccc(Cl)cn1
4418,CHEMBL5281335,15.0,COc1ccc2c(=O)c(N3CCN(c4ccccc4)CC3)coc2c1
997,CHEMBL2158251,15.0,CC(C)CCSc1ccc2c(c1)C(=O)NC2=O
4406,CHEMBL5219594,15.0,O=c1[nH]c2ccc(OCc3ccc(F)cc3)cc2c(=O)o1
4425,CHEMBL5281335,15.0,COc1ccc2c(=O)c(N3CCN(c4ccccc4)CC3)coc2c1
4948,CHEMBL5590122,15.0,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1ccsc1
1546,CHEMBL3288294,15.0,O=C1CCCc2cc(OCc3cccc(Cl)c3)ccc21
731,CHEMBL1835229,15.01,Cc1cccc(-c2cc3cc(C)ccc3oc2=O)c1
2571,CHEMBL495466,15.32,Cc1ccc2oc(=O)c(C(=O)Nc3ccccc3)cc2c1
4721,CHEMBL5431945,15.4,Cc1ccc(NC(=O)c2coc3cccc(O)c3c2=O)cc1C
3901,CHEMBL887,15.4,C#CCN[C@@H]1CCc2ccccc21
4348,CHEMBL887,15.4,C#CCN[C@@H]1CCc2ccccc21
2329,CHEMBL3770015,15.48,CC(=O)c1ccc(OCc2ccc(F)cc2)cc1
986,CHEMBL2151662,15.49,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1cccs1
2318,CHEMBL1945157,15.62,O=c1ccoc2ccc(OCc3ccc(F)cc3)cc12
4717,CHEMBL5416761,15.7,Cc1ccc(NC(=O)c2coc3cccc(O)c3c2=O)cc1
4346,CHEMBL5188859,16.0,COC1CCCN(c2nc3ccccc3c3c2ccn3Cc2cccc(Cl)c2)C1
2891,CHEMBL3707394,16.0,CC(=O)N[C@H]1CC(=O)N(c2ccc(OCc3cccc(F)c3)cc2)C1
5029,CHEMBL5639910,16.0,COc1cc(F)c2c(=O)cc(-c3ccc(OCC(C)C)cc3)oc2c1
1882,CHEMBL1339821,16.0,COc1ccc(C(=O)/C=C/c2ccccc2C(F)(F)F)cc1
425,CHEMBL1253847,16.0,Fc1ccc(-c2csc(NN=C3CCCCCC3)n2)c(F)c1
383,CHEMBL1243371,16.0,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
4069,CHEMBL4876842,16.0,COc1ccc2c(=O)c(/C=C/c3ccccc3)coc2c1
4351,CHEMBL5173511,16.0,c1ccc(Cn2ccc3c(N4CCC5(COC5)C4)nc4ccccc4c32)cc1
12,CHEMBL16623,16.0,N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)sc1=S
2119,CHEMBL3770333,16.5,CC(=O)c1cccc(OCc2ccc(Br)cc2)c1
950,CHEMBL2151677,16.58,Fc1ccc(-c2csc(N/N=C\c3cccs3)n2)c(F)c1
79,CHEMBL498694,16.58,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
957,CHEMBL2151685,16.68,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccncc1
2578,CHEMBL972,16.73,C#CCN(C)[C@H](C)Cc1ccccc1
3676,CHEMBL16857,16.73,C#CCN(C)[C@@H](C)Cc1ccccc1
783,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
749,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
3942,CHEMBL16857,17.0,C#CCN(C)[C@@H](C)Cc1ccccc1
2284,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
5019,CHEMBL887,17.0,C#CCN[C@@H]1CCc2ccccc21
607,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
512,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
1820,CHEMBL3586603,17.0,Cc1cc2ccc(OCc3ccc(CN(C)Cc4ccc(C#N)cc4)cc3)cc2oc1=O.Cl
646,CHEMBL1813519,17.0,O=C1NC(=O)c2cc(OCCc3ccccc3)ccc21
5747,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
2333,CHEMBL3892863,17.0,O=c1ccoc2cc(OCc3cccc(Cl)c3)ccc12
3120,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
2976,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
1544,CHEMBL3288292,17.0,O=C1CCCc2cc(OCc3cccc(F)c3)ccc21
408,CHEMBL1243371,17.0,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
4770,CHEMBL5277689,17.0,COc1ccc2oc(/C=C/c3ccc(Cl)cc3)cc(=O)c2c1
2892,CHEMBL396778,17.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
4366,CHEMBL5200705,17.0,FC1(F)CCN(c2nc3ccccc3c3c2ccn3Cc2cccc(Cl)c2)CC1
3103,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
4771,CHEMBL3408911,17.0,O=C(NNc1nc2ccccc2nc1Cc1ccccc1)c1ccc(O)cc1
3095,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
1030,CHEMBL2206095,17.0,Cn1c(=O)c2c(nc(SCCc3cccc(C(F)(F)F)c3)n2C)n(C)c1=O
298,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
5037,CHEMBL5647252,17.0,CC(C)Oc1ccc(-c2cc(=O)c3c(O)cc(F)cc3o2)cc1
5517,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
5539,CHEMBL972,17.0,C#CCN(C)[C@H](C)Cc1ccccc1
1701,CHEMBL3398531,17.0,Cc1ccc(-c2[nH]c3cc(C#N)c(C#N)cc3c2Cl)cc1
4947,CHEMBL5568861,17.0,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1ccco1
724,CHEMBL1835223,17.05,COc1ccc2oc(=O)c(-c3cccc(C)c3)cc2c1
2581,CHEMBL4094520,17.1,Cc1cccc(NC(=O)c2coc3ccc(C)cc3c2=O)c1
1178,CHEMBL2380385,17.6,O=C(CCc1ccccc1)Nc1nc2ccccc2c(=O)s1
1364,CHEMBL26138,17.8,Cn1c(=O)c2c(nc(/C=C/c3cccc(Cl)c3)n2C)n(C)c1=O
3736,CHEMBL26138,17.8,Cn1c(=O)c2c(nc(/C=C/c3cccc(Cl)c3)n2C)n(C)c1=O
4170,CHEMBL396778,18.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
1186,CHEMBL2391877,18.0,O=C1OCc2ccc(OCCOc3ccccc3)cc21
3317,CHEMBL396778,18.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
1816,CHEMBL3586583,18.0,CCN(CCCCCCOc1ccc2c(C)c(C)c(=O)oc2c1)Cc1ccccc1.Cl
3685,CHEMBL972,18.0,C#CCN(C)[C@H](C)Cc1ccccc1
2607,CHEMBL4069084,18.0,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Br)cc3Br)ccc12
4409,CHEMBL5219611,18.0,COc1cccc(COc2ccc3[nH]c(=O)oc(=O)c3c2)c1
0,CHEMBL350093,18.0,N#CCCN1CC(=O)OC(c2ccc(OCc3ccccc3)cc2)=N1
